SMILES,LogS,Temperature_K,Compound_Name,CAS,PubChem_CID,FDA_Approved,Source,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotBonds,NumAromRings,HeavyAtomCount,RingCount,FractionCSP3
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-3.279684940682446,308.15,Pefloxacin,70458-92-3,51081.0,Yes,10.1021/je7007044,333.36300000000006,1.6105000000000005,65.78,1,4,3,2,24,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-3.1705304950090847,313.15,Pefloxacin,70458-92-3,51081.0,Yes,10.1021/je7007044,333.36300000000006,1.6105000000000005,65.78,1,4,3,2,24,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-3.06344758969206,318.15,Pefloxacin,70458-92-3,51081.0,Yes,10.1021/je7007044,333.36300000000006,1.6105000000000005,65.78,1,4,3,2,24,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-2.939873967889838,323.15,Pefloxacin,70458-92-3,51081.0,Yes,10.1021/je7007044,333.36300000000006,1.6105000000000005,65.78,1,4,3,2,24,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.7144437489755857,293.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.6806748223116643,298.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.621020866666983,303.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.567928786972948,308.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.508416306522624,313.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.4442344012952413,318.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-2.3816736115901067,323.15,Lomefloxacin,98079-51-7,3948.0,Yes,10.1021/je7007044,351.353,1.7959,74.57000000000001,2,4,3,2,25,3,0.4117647058823529
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.9506224173958726,293.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.900881612839008,298.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.8525118677651924,303.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.793583555816037,308.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.73048056266676,313.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.665718420021155,318.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-2.5896665278503908,323.15,Norfloxacin,70458-96-7,4539.0,Yes,10.1021/je7007044,319.336,1.2683,74.57000000000001,2,4,3,2,23,3,0.375
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.990407966871872,293.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.946215134872437,298.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.8965457131368404,303.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.83909406665798,308.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.7785750135760185,313.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.728924528095408,318.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.6774175965644043,323.15,Pipemidic acid,51940-44-4,4831.0,Yes,10.1021/je7007044,303.32200000000006,-0.0807999999999999,100.35,2,6,3,2,22,3,0.4285714285714285
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.702042792669761,293.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.588529388121764,298.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.4937228232171766,303.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.3864251774208505,308.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.292692775530859,313.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.190233762999624,318.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,-3.106125330244692,323.15,Ciprofloxacin,85721-33-1,2764.0,Yes,10.1021/je7007044,331.34700000000004,1.5833,74.57,2,4,3,2,24,4,0.4117647058823529
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-2.073959082703698,277.98,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-2.030720506311805,281.23,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.9849678420842656,284.73,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.9396005330680528,288.35,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.859837238963416,294.9,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.824882166135168,298.02,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.7923578692489572,301.03,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.7611055759213567,304.01,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.7303391443781748,307.07,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.6997360750129549,310.24,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.6693930903293543,313.53,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.6384990814438125,317.3,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],-1.5855735410186225,322.3,Acesulfame potassium,55589-62-3,11074431.0,No,10.1021/je700713q,201.244,-2.9304999999999994,74.54,0,4,0,0,11,1,0.25
O=c1[nH]cc(Br)c(=O)[nH]1,-1.8222302804271533,298.15,5-bromouracil,51-20-7,5802.0,No,10.1021/je800029c,190.984,-0.1743,65.72,2,2,0,1,9,1,0.0
O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1,-0.8272922125472635,298.15,5-(trifluoromethyl)uracil,54-20-6,5899.0,No,10.1021/je800029c,180.085,0.082,65.72,2,2,0,1,12,1,0.2
O=c1[nH]cc(Cl)c(=O)[nH]1,-1.7682328288242084,298.15,5-chlorouracil,1820-81-1,15758.0,No,10.1021/je800029c,146.53300000000002,-0.2834,65.72,2,2,0,1,9,1,0.0
O=c1[nH]cc(F)c(=O)[nH]1,-0.8606856075541686,298.15,5-fluorouracil,51-21-8,3385.0,Yes,10.1021/je800029c,130.078,-0.7977000000000001,65.72,2,2,0,1,9,1,0.0
O=c1[nH]cc(I)c(=O)[nH]1,-1.6850464747593348,298.15,5-iodouracil,696-07-1,69672.0,No,10.1021/je800029c,237.984,-0.3322,65.72,2,2,0,1,9,1,0.0
O=c1cc(Cl)[nH]c(=O)[nH]1,-1.4763380579275802,298.15,6-chlorouracil,4270-27-3,73272.0,No,10.1021/je800029c,146.53300000000002,-0.2834,65.72,2,2,0,1,9,1,0.0
O=c1cc[nH]c(=O)[nH]1,-1.385605714132807,298.15,Uracil,66-22-8,1174.0,No,10.1021/je800029c,112.088,-0.9368,65.72,2,2,0,1,8,1,0.0
O=P(O)(c1ccccc1)c1ccccc1,-2.559319519581989,303.14,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=P(O)(c1ccccc1)c1ccccc1,-2.357088471890613,313.17,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=P(O)(c1ccccc1)c1ccccc1,-2.220669713003141,323.13,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=P(O)(c1ccccc1)c1ccccc1,-2.1178093696031244,333.0,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=P(O)(c1ccccc1)c1ccccc1,-2.010024665380821,343.05,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=P(O)(c1ccccc1)c1ccccc1,-1.9062072922202984,353.05,Diphenylphosphinic acid,1707-03-5,15567.0,No,10.1021/je800049b,218.192,1.9078,37.3,1,1,2,2,15,2,0.0
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.218164591989521,293.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.2766993881085761,298.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.3358222756377145,303.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.4014861451251722,308.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.4644366271371049,313.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.5277678419395183,318.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.5894312326015361,323.0,Vitamin C,50-81-7,54670067.0,Yes,10.1021/je800056h,176.124,-1.4073999999999995,107.22,4,6,2,0,12,1,0.5
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],-0.2901622276300168,278.4,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],-0.1726643816083651,283.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],-0.03775909678923,288.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.0885668059561032,293.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.2103758851055264,298.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.2922982336939934,303.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.4397548740721392,313.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.5061328398234599,318.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.5741943338652279,323.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.6286900084088736,328.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.6991752052066817,333.0,Pravastatin sodium,81131-70-6,16759173.0,Yes,10.1021/je800196k,446.51600000000025,-1.8902999999999948,127.12,3,7,10,0,31,2,0.7391304347826086
COc1cc(C(=O)O)cc(OC)c1O,-1.6809918569645363,293.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C(=O)O)cc(OC)c1O,-1.5393948135150664,298.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C(=O)O)cc(OC)c1O,-1.4470413150048769,303.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C(=O)O)cc(OC)c1O,-1.358299276452961,308.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C(=O)O)cc(OC)c1O,-1.297036641400631,313.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C(=O)O)cc(OC)c1O,-1.2382200078250172,318.15,Syringic acid,530-57-4,10742.0,No,10.1021/je800205e,198.174,1.1076,75.99000000000001,2,4,3,1,14,1,0.2222222222222222
COc1cc(C=O)ccc1O,-1.2607863287978585,293.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
COc1cc(C=O)ccc1O,-1.1874062329863224,298.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
COc1cc(C=O)ccc1O,-1.0779807635309238,303.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
COc1cc(C=O)ccc1O,-0.997802768396077,308.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
COc1cc(C=O)ccc1O,-0.9366822494413428,313.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
COc1cc(C=O)ccc1O,-0.8804516369812699,318.15,Vanillin,121-33-5,1183.0,No,10.1021/je800205e,152.14899999999997,1.2132999999999998,46.53,1,3,2,1,11,1,0.125
O=C(O)c1cc(O)c(O)c(O)c1,-1.188908899063636,293.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.169137211036339,298.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.1485739203748442,303.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.140825938946666,308.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.1183899209507349,313.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.1037365913859494,318.15,Gallic acid,149-91-7,370.0,No,10.1021/je800205e,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.9285393687249428,293.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.9082288592339056,298.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.8974383675118494,303.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.8800928422193328,308.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.8702187859007459,313.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=C(O)c1ccc(O)c(O)c1,-0.8511324349595312,318.15,Protocatechuic acid,99-50-3,72.0,No,10.1021/je800205e,154.12099999999998,0.7959999999999998,77.76,3,3,1,1,11,1,0.0
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],-1.7898500357009746,273.15,"4,4′-bis[[4-morpholino-6-(p-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]stilbene-2,2′-disulphonate",28950-61-0,14692718.0,No,10.1021/je8002145,1129.0259999999994,-9.493000000000023,379.2,4,26,16,6,74,8,0.2
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],-1.654178879973065,278.45,"4,4′-bis[[4-morpholino-6-(p-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]stilbene-2,2′-disulphonate",28950-61-0,14692718.0,No,10.1021/je8002145,1129.0259999999994,-9.493000000000023,379.2,4,26,16,6,74,8,0.2
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],-1.5189008798729469,283.35,"4,4′-bis[[4-morpholino-6-(p-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]stilbene-2,2′-disulphonate",28950-61-0,14692718.0,No,10.1021/je8002145,1129.0259999999994,-9.493000000000023,379.2,4,26,16,6,74,8,0.2
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],-1.3764100709063685,288.75,"4,4′-bis[[4-morpholino-6-(p-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]stilbene-2,2′-disulphonate",28950-61-0,14692718.0,No,10.1021/je8002145,1129.0259999999994,-9.493000000000023,379.2,4,26,16,6,74,8,0.2
O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N6CCOCC6)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N3CCOCC3)n2)cc1.[Na+].[Na+].[Na+].[Na+],-1.2602239777553772,293.25,"4,4′-bis[[4-morpholino-6-(p-sulfonatoanilino)-1,3,5-triazin-2-yl]amino]stilbene-2,2′-disulphonate",28950-61-0,14692718.0,No,10.1021/je8002145,1129.0259999999994,-9.493000000000023,379.2,4,26,16,6,74,8,0.2
